id;day_date;full_date;day_number;day_name;day_name_short;is_week_day;month_number;month_name;month_name_short;trimester_number;trimester_name;semester_number;semester_name;year
19960628;28/06/1996;sexta-feira, 28 de junho de 1996;28;sexta-feira;sex;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1996
19960629;29/06/1996;sábado, 29 de junho de 1996;29;sábado;sab;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1996
19960630;30/06/1996;domingo, 30 de junho de 1996;30;domingo;dom;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1996
19960701;01/07/1996;segunda-feira, 1 de julho de 1996;1;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960702;02/07/1996;terça-feira, 2 de julho de 1996;2;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960703;03/07/1996;quarta-feira, 3 de julho de 1996;3;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960704;04/07/1996;quinta-feira, 4 de julho de 1996;4;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960705;05/07/1996;sexta-feira, 5 de julho de 1996;5;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960706;06/07/1996;sábado, 6 de julho de 1996;6;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960707;07/07/1996;domingo, 7 de julho de 1996;7;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960708;08/07/1996;segunda-feira, 8 de julho de 1996;8;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960709;09/07/1996;terça-feira, 9 de julho de 1996;9;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960710;10/07/1996;quarta-feira, 10 de julho de 1996;10;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960711;11/07/1996;quinta-feira, 11 de julho de 1996;11;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960712;12/07/1996;sexta-feira, 12 de julho de 1996;12;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960713;13/07/1996;sábado, 13 de julho de 1996;13;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960714;14/07/1996;domingo, 14 de julho de 1996;14;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960715;15/07/1996;segunda-feira, 15 de julho de 1996;15;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960716;16/07/1996;terça-feira, 16 de julho de 1996;16;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960717;17/07/1996;quarta-feira, 17 de julho de 1996;17;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960718;18/07/1996;quinta-feira, 18 de julho de 1996;18;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960719;19/07/1996;sexta-feira, 19 de julho de 1996;19;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960720;20/07/1996;sábado, 20 de julho de 1996;20;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960721;21/07/1996;domingo, 21 de julho de 1996;21;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960722;22/07/1996;segunda-feira, 22 de julho de 1996;22;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960723;23/07/1996;terça-feira, 23 de julho de 1996;23;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960724;24/07/1996;quarta-feira, 24 de julho de 1996;24;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960725;25/07/1996;quinta-feira, 25 de julho de 1996;25;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960726;26/07/1996;sexta-feira, 26 de julho de 1996;26;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960727;27/07/1996;sábado, 27 de julho de 1996;27;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960728;28/07/1996;domingo, 28 de julho de 1996;28;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960729;29/07/1996;segunda-feira, 29 de julho de 1996;29;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960730;30/07/1996;terça-feira, 30 de julho de 1996;30;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960731;31/07/1996;quarta-feira, 31 de julho de 1996;31;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1996
19960801;01/08/1996;quinta-feira, 1 de agosto de 1996;1;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960802;02/08/1996;sexta-feira, 2 de agosto de 1996;2;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960803;03/08/1996;sábado, 3 de agosto de 1996;3;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960804;04/08/1996;domingo, 4 de agosto de 1996;4;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960805;05/08/1996;segunda-feira, 5 de agosto de 1996;5;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960806;06/08/1996;terça-feira, 6 de agosto de 1996;6;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960807;07/08/1996;quarta-feira, 7 de agosto de 1996;7;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960808;08/08/1996;quinta-feira, 8 de agosto de 1996;8;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960809;09/08/1996;sexta-feira, 9 de agosto de 1996;9;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960810;10/08/1996;sábado, 10 de agosto de 1996;10;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960811;11/08/1996;domingo, 11 de agosto de 1996;11;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960812;12/08/1996;segunda-feira, 12 de agosto de 1996;12;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960813;13/08/1996;terça-feira, 13 de agosto de 1996;13;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960814;14/08/1996;quarta-feira, 14 de agosto de 1996;14;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960815;15/08/1996;quinta-feira, 15 de agosto de 1996;15;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960816;16/08/1996;sexta-feira, 16 de agosto de 1996;16;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960817;17/08/1996;sábado, 17 de agosto de 1996;17;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960818;18/08/1996;domingo, 18 de agosto de 1996;18;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960819;19/08/1996;segunda-feira, 19 de agosto de 1996;19;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960820;20/08/1996;terça-feira, 20 de agosto de 1996;20;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960821;21/08/1996;quarta-feira, 21 de agosto de 1996;21;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960822;22/08/1996;quinta-feira, 22 de agosto de 1996;22;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960823;23/08/1996;sexta-feira, 23 de agosto de 1996;23;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960824;24/08/1996;sábado, 24 de agosto de 1996;24;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960825;25/08/1996;domingo, 25 de agosto de 1996;25;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960826;26/08/1996;segunda-feira, 26 de agosto de 1996;26;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960827;27/08/1996;terça-feira, 27 de agosto de 1996;27;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960828;28/08/1996;quarta-feira, 28 de agosto de 1996;28;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960829;29/08/1996;quinta-feira, 29 de agosto de 1996;29;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960830;30/08/1996;sexta-feira, 30 de agosto de 1996;30;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960831;31/08/1996;sábado, 31 de agosto de 1996;31;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1996
19960901;01/09/1996;domingo, 1 de setembro de 1996;1;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960902;02/09/1996;segunda-feira, 2 de setembro de 1996;2;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960903;03/09/1996;terça-feira, 3 de setembro de 1996;3;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960904;04/09/1996;quarta-feira, 4 de setembro de 1996;4;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960905;05/09/1996;quinta-feira, 5 de setembro de 1996;5;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960906;06/09/1996;sexta-feira, 6 de setembro de 1996;6;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960907;07/09/1996;sábado, 7 de setembro de 1996;7;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960908;08/09/1996;domingo, 8 de setembro de 1996;8;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960909;09/09/1996;segunda-feira, 9 de setembro de 1996;9;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960910;10/09/1996;terça-feira, 10 de setembro de 1996;10;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960911;11/09/1996;quarta-feira, 11 de setembro de 1996;11;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960912;12/09/1996;quinta-feira, 12 de setembro de 1996;12;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960913;13/09/1996;sexta-feira, 13 de setembro de 1996;13;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960914;14/09/1996;sábado, 14 de setembro de 1996;14;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960915;15/09/1996;domingo, 15 de setembro de 1996;15;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960916;16/09/1996;segunda-feira, 16 de setembro de 1996;16;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960917;17/09/1996;terça-feira, 17 de setembro de 1996;17;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960918;18/09/1996;quarta-feira, 18 de setembro de 1996;18;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960919;19/09/1996;quinta-feira, 19 de setembro de 1996;19;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960920;20/09/1996;sexta-feira, 20 de setembro de 1996;20;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960921;21/09/1996;sábado, 21 de setembro de 1996;21;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960922;22/09/1996;domingo, 22 de setembro de 1996;22;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960923;23/09/1996;segunda-feira, 23 de setembro de 1996;23;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960924;24/09/1996;terça-feira, 24 de setembro de 1996;24;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960925;25/09/1996;quarta-feira, 25 de setembro de 1996;25;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960926;26/09/1996;quinta-feira, 26 de setembro de 1996;26;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960927;27/09/1996;sexta-feira, 27 de setembro de 1996;27;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960928;28/09/1996;sábado, 28 de setembro de 1996;28;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960929;29/09/1996;domingo, 29 de setembro de 1996;29;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19960930;30/09/1996;segunda-feira, 30 de setembro de 1996;30;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1996
19961001;01/10/1996;terça-feira, 1 de outubro de 1996;1;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961002;02/10/1996;quarta-feira, 2 de outubro de 1996;2;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961003;03/10/1996;quinta-feira, 3 de outubro de 1996;3;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961004;04/10/1996;sexta-feira, 4 de outubro de 1996;4;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961005;05/10/1996;sábado, 5 de outubro de 1996;5;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961006;06/10/1996;domingo, 6 de outubro de 1996;6;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961007;07/10/1996;segunda-feira, 7 de outubro de 1996;7;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961008;08/10/1996;terça-feira, 8 de outubro de 1996;8;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961009;09/10/1996;quarta-feira, 9 de outubro de 1996;9;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961010;10/10/1996;quinta-feira, 10 de outubro de 1996;10;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961011;11/10/1996;sexta-feira, 11 de outubro de 1996;11;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961012;12/10/1996;sábado, 12 de outubro de 1996;12;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961013;13/10/1996;domingo, 13 de outubro de 1996;13;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961014;14/10/1996;segunda-feira, 14 de outubro de 1996;14;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961015;15/10/1996;terça-feira, 15 de outubro de 1996;15;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961016;16/10/1996;quarta-feira, 16 de outubro de 1996;16;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961017;17/10/1996;quinta-feira, 17 de outubro de 1996;17;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961018;18/10/1996;sexta-feira, 18 de outubro de 1996;18;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961019;19/10/1996;sábado, 19 de outubro de 1996;19;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961020;20/10/1996;domingo, 20 de outubro de 1996;20;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961021;21/10/1996;segunda-feira, 21 de outubro de 1996;21;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961022;22/10/1996;terça-feira, 22 de outubro de 1996;22;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961023;23/10/1996;quarta-feira, 23 de outubro de 1996;23;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961024;24/10/1996;quinta-feira, 24 de outubro de 1996;24;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961025;25/10/1996;sexta-feira, 25 de outubro de 1996;25;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961026;26/10/1996;sábado, 26 de outubro de 1996;26;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961027;27/10/1996;domingo, 27 de outubro de 1996;27;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961028;28/10/1996;segunda-feira, 28 de outubro de 1996;28;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961029;29/10/1996;terça-feira, 29 de outubro de 1996;29;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961030;30/10/1996;quarta-feira, 30 de outubro de 1996;30;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961031;31/10/1996;quinta-feira, 31 de outubro de 1996;31;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1996
19961101;01/11/1996;sexta-feira, 1 de novembro de 1996;1;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961102;02/11/1996;sábado, 2 de novembro de 1996;2;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961103;03/11/1996;domingo, 3 de novembro de 1996;3;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961104;04/11/1996;segunda-feira, 4 de novembro de 1996;4;segunda-feira;seg;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961105;05/11/1996;terça-feira, 5 de novembro de 1996;5;terça-feira;ter;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961106;06/11/1996;quarta-feira, 6 de novembro de 1996;6;quarta-feira;qua;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961107;07/11/1996;quinta-feira, 7 de novembro de 1996;7;quinta-feira;qui;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961108;08/11/1996;sexta-feira, 8 de novembro de 1996;8;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961109;09/11/1996;sábado, 9 de novembro de 1996;9;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961110;10/11/1996;domingo, 10 de novembro de 1996;10;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961111;11/11/1996;segunda-feira, 11 de novembro de 1996;11;segunda-feira;seg;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961112;12/11/1996;terça-feira, 12 de novembro de 1996;12;terça-feira;ter;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961113;13/11/1996;quarta-feira, 13 de novembro de 1996;13;quarta-feira;qua;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961114;14/11/1996;quinta-feira, 14 de novembro de 1996;14;quinta-feira;qui;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961115;15/11/1996;sexta-feira, 15 de novembro de 1996;15;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961116;16/11/1996;sábado, 16 de novembro de 1996;16;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961117;17/11/1996;domingo, 17 de novembro de 1996;17;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961118;18/11/1996;segunda-feira, 18 de novembro de 1996;18;segunda-feira;seg;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961119;19/11/1996;terça-feira, 19 de novembro de 1996;19;terça-feira;ter;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961120;20/11/1996;quarta-feira, 20 de novembro de 1996;20;quarta-feira;qua;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961121;21/11/1996;quinta-feira, 21 de novembro de 1996;21;quinta-feira;qui;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961122;22/11/1996;sexta-feira, 22 de novembro de 1996;22;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961123;23/11/1996;sábado, 23 de novembro de 1996;23;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961124;24/11/1996;domingo, 24 de novembro de 1996;24;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961125;25/11/1996;segunda-feira, 25 de novembro de 1996;25;segunda-feira;seg;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961126;26/11/1996;terça-feira, 26 de novembro de 1996;26;terça-feira;ter;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961127;27/11/1996;quarta-feira, 27 de novembro de 1996;27;quarta-feira;qua;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961128;28/11/1996;quinta-feira, 28 de novembro de 1996;28;quinta-feira;qui;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961129;29/11/1996;sexta-feira, 29 de novembro de 1996;29;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961130;30/11/1996;sábado, 30 de novembro de 1996;30;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1996
19961201;01/12/1996;domingo, 1 de dezembro de 1996;1;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961202;02/12/1996;segunda-feira, 2 de dezembro de 1996;2;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961203;03/12/1996;terça-feira, 3 de dezembro de 1996;3;terça-feira;ter;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961204;04/12/1996;quarta-feira, 4 de dezembro de 1996;4;quarta-feira;qua;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961205;05/12/1996;quinta-feira, 5 de dezembro de 1996;5;quinta-feira;qui;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961206;06/12/1996;sexta-feira, 6 de dezembro de 1996;6;sexta-feira;sex;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961207;07/12/1996;sábado, 7 de dezembro de 1996;7;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961208;08/12/1996;domingo, 8 de dezembro de 1996;8;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961209;09/12/1996;segunda-feira, 9 de dezembro de 1996;9;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961210;10/12/1996;terça-feira, 10 de dezembro de 1996;10;terça-feira;ter;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961211;11/12/1996;quarta-feira, 11 de dezembro de 1996;11;quarta-feira;qua;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961212;12/12/1996;quinta-feira, 12 de dezembro de 1996;12;quinta-feira;qui;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961213;13/12/1996;sexta-feira, 13 de dezembro de 1996;13;sexta-feira;sex;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961214;14/12/1996;sábado, 14 de dezembro de 1996;14;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961215;15/12/1996;domingo, 15 de dezembro de 1996;15;domingo;dom;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961216;16/12/1996;segunda-feira, 16 de dezembro de 1996;16;segunda-feira;seg;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961217;17/12/1996;terça-feira, 17 de dezembro de 1996;17;terça-feira;ter;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961218;18/12/1996;quarta-feira, 18 de dezembro de 1996;18;quarta-feira;qua;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961219;19/12/1996;quinta-feira, 19 de dezembro de 1996;19;quinta-feira;qui;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961220;20/12/1996;sexta-feira, 20 de dezembro de 1996;20;sexta-feira;sex;sim;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
19961221;21/12/1996;sábado, 21 de dezembro de 1996;21;sábado;sab;não;12;dezembro;dez;4;4º Trimestre;2;2º Semestre;1996
